"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Bulk density (GRA)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"349","U1431","D","15","H","2","","39.4","127.394","127.344","1.931","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","41.9","127.419","127.368","1.898","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","44.4","127.444","127.393","1.861","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","46.9","127.469","127.417","1.728","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","49.4","127.494","127.441","1.792","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","51.9","127.519","127.466","1.882","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","54.4","127.544","127.490","1.872","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","56.9","127.569","127.514","1.88","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","59.4","127.594","127.539","1.936","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","61.9","127.619","127.563","1.952","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","64.4","127.644","127.587","1.966","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","66.9","127.669","127.612","1.78","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","69.4","127.694","127.636","1.786","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","71.9","127.719","127.660","1.802","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","74.4","127.744","127.685","1.767","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","76.9","127.769","127.709","1.856","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","79.4","127.794","127.733","1.859","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","81.9","127.819","127.758","1.895","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","84.4","127.844","127.782","1.882","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","86.9","127.869","127.806","1.878","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","89.4","127.894","127.831","1.894","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","91.9","127.919","127.855","1.887","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","94.4","127.944","127.879","1.877","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","96.9","127.969","127.904","1.908","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","99.4","127.994","127.928","1.911","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","101.9","128.019","127.952","1.912","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","104.4","128.044","127.977","1.908","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","106.9","128.069","128.001","1.9","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","109.4","128.094","128.025","1.865","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","111.9","128.119","128.050","1.884","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","114.4","128.144","128.074","1.873","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","116.9","128.169","128.098","1.9","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","119.4","128.194","128.123","1.897","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","121.9","128.219","128.147","1.864","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","124.4","128.244","128.171","1.894","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","126.9","128.269","128.195","1.904","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","129.4","128.294","128.220","1.899","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","131.9","128.319","128.244","1.958","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","134.4","128.344","128.268","1.974","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","136.9","128.369","128.293","1.932","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","139.4","128.394","128.317","1.961","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","141.9","128.419","128.341","1.951","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","144.4","128.444","128.366","1.941","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","146.9","128.469","128.390","1.963","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","2","","149.4","128.494","128.414","0.557","2014-02-02 14:10:39","GRA1","WRMSL","SECT5318641","55579881","","",""
"349","U1431","D","15","H","3","","1.5","128.515","128.435","1.962","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","4.0","128.540","128.459","1.975","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","6.5","128.565","128.483","1.975","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","9.0","128.590","128.508","1.936","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","11.5","128.615","128.532","1.931","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","14.0","128.640","128.556","1.928","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","16.5","128.665","128.581","1.949","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","19.0","128.690","128.605","1.956","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","21.5","128.715","128.629","1.963","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","24.0","128.740","128.654","1.924","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","26.5","128.765","128.678","1.861","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","29.0","128.790","128.702","1.792","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","31.5","128.815","128.727","1.877","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","34.0","128.840","128.751","1.796","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","36.5","128.865","128.775","1.854","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","39.0","128.890","128.800","1.88","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","41.5","128.915","128.824","1.897","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","44.0","128.940","128.848","1.92","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","46.5","128.965","128.873","1.919","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","49.0","128.990","128.897","1.905","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","51.5","129.015","128.921","1.936","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","54.0","129.040","128.946","1.928","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","56.5","129.065","128.970","1.963","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","59.0","129.090","128.994","1.988","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","61.5","129.115","129.019","1.964","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","64.0","129.140","129.043","1.76","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","66.5","129.165","129.067","1.738","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","69.0","129.190","129.092","1.765","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","71.5","129.215","129.116","1.857","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","74.0","129.240","129.140","1.892","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","76.5","129.265","129.165","1.935","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","79.0","129.290","129.189","1.935","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","81.5","129.315","129.213","1.967","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","84.0","129.340","129.238","1.97","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","86.5","129.365","129.262","1.937","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","89.0","129.390","129.286","1.999","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","91.5","129.415","129.311","1.852","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","94.0","129.440","129.335","1.871","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","96.5","129.465","129.359","1.878","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","99.0","129.490","129.384","1.866","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","101.5","129.515","129.408","1.872","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","104.0","129.540","129.432","1.87","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","106.5","129.565","129.457","1.891","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","109.0","129.590","129.481","1.903","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","111.5","129.615","129.505","1.865","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","114.0","129.640","129.530","1.879","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","116.5","129.665","129.554","1.873","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","119.0","129.690","129.578","1.885","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","121.5","129.715","129.603","1.846","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","124.0","129.740","129.627","0.122","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","126.5","129.765","129.651","-0.163","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","129.0","129.790","129.676","-0.168","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","131.5","129.815","129.700","-0.163","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","134.0","129.840","129.724","1.82","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","136.5","129.865","129.749","1.897","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","139.0","129.890","129.773","1.89","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","141.5","129.915","129.797","1.903","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","144.0","129.940","129.822","1.923","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","146.5","129.965","129.846","1.846","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","3","","149.0","129.990","129.870","0.359","2014-02-02 14:23:11","GRA1","WRMSL","SECT5318671","55580161","","",""
"349","U1431","D","15","H","4","","1.6","130.016","129.896","1.9","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","4.1","130.041","129.920","1.956","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","6.6","130.066","129.944","1.932","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","9.1","130.091","129.969","1.961","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","11.6","130.116","129.993","1.963","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","14.1","130.141","130.017","1.961","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","16.6","130.166","130.042","1.988","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","19.1","130.191","130.066","1.991","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","21.6","130.216","130.090","1.985","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","24.1","130.241","130.115","1.974","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","26.6","130.266","130.139","1.992","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","29.1","130.291","130.163","1.987","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","31.6","130.316","130.188","1.978","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","34.1","130.341","130.212","1.995","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","36.6","130.366","130.236","2.003","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","39.1","130.391","130.261","1.979","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","41.6","130.416","130.285","1.998","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","44.1","130.441","130.309","1.999","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","46.6","130.466","130.334","1.993","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","49.1","130.491","130.358","1.987","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","51.6","130.516","130.382","2.006","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","54.1","130.541","130.407","2.003","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
"349","U1431","D","15","H","4","","56.6","130.566","130.431","2.003","2014-02-02 14:34:11","GRA1","WRMSL","SECT5318701","55580191","","",""
